Organization Name,Organization Name URL,Categories,Full Description
Horizn Studios,https://www.crunchbase.com/organization/horizn-studios,"Consumer Goods, E-Commerce, Travel","Horizn is a travel tech venture, headquartered in Berlin. Their hero hardware product is their Smart Luggage range. As first vertical, online player in the European luggage market, and Europe's first Smart Luggage brand, HS designs, develops and sells premium quality, innovative travel products at very competitive prices. Their products offer GPS, Chargers, Proximity Alerts, Travel App, Personal Travel Assistant, and more - subtly integrated in a very contemporary design."
Helpling,https://www.crunchbase.com/organization/helpling,"Apps, Internet, Marketplace, Real Estate","Helpling is the leading online platform for on-demand home services outside the U.S. On the website or via app, customers can book a vetted and insured cleaner and gain back free time within a couple of clicks. For cleaners, the innovative online service makes it easier than ever to access new clients and to manage when and where they want to work. Helpling was founded by Benedikt Franke, Philip Huffmann and Rocket Internet in January 2014. Since then the company has raised 56.5 million Euros from investors such as Mangrove Capital Partners, Phenomen Ventures, Point Nine Capital, Lukasz Gadowski, Lakestar and Kite Ventures."
HeadSpin,https://www.crunchbase.com/organization/headspin-inc,"Application Performance Management, Information Technology, Mobile","HeadSpin is the complete solution for all your mobile performance and user experience needs. Through its Mobile Performance Platform (MPP), HeadSpin provides mobile application developers, carrier networks, device OEMs, and CDN providers detailed visibility into user experience issues across every layer of the mobile ecosystem - from client to server. The MPP consists of more than 22,000 SIM-enabled devices in more than 150 locations. This enables customers to quickly debug, test and optimize for user experience and performance under real-world conditions around the world. HeadSpin's customers serve approximately 3 billion of the world's mobile users. Find out why HeadSpin is trusted by some of the largest enterprises in the world at https://www.headspin.io or on Twitter @HeadSpin_IO."
Honeycomb,https://www.crunchbase.com/organization/honeycombio,"Analytics, Big Data, Computer, Data Visualization, Database, Developer Tools, Information Technology, SaaS","Honeycomb provides full stack observability—designed for high cardinality data and collaborative problem solving, enabling engineers to deeply understand and debug production software together. Founded on the experience of debugging problems at the scale of millions of apps serving tens of millions of users, we empower every engineer to instrument and query the behavior of their system."
Hipmunk,https://www.crunchbase.com/organization/hipmunk,"Mobile Apps, Online Portals, Travel",Hipmunk is a travel search site that aims to take the agony out of travel planning. Their mission is to help people book travel faster and more efficiently. Hipmunk was designed to help people who are overwhelmed with pages of irrelevant search results. Hipmunk presents flight results in a visual timeline that allows people to select the best flight for them at a glance. Hotel results are shown on a map so that people can view where in a destination they will be staying and the landmarks near them.
Hail Storm Products,https://www.crunchbase.com/organization/hail-storm-products,"Automotive, Consumer Electronics, Consumer Goods, E-Commerce, InsurTech, Internet of Things","The patented portable Hail Protector System stops any size hail from damaging any size automobile, across six sizes.  There are over $3B* in hail related auto insurance claims in the USA. each year, result in significant automobile owner life disruption, diminished automobile value and lost pride in the automobile. The patented Hail Protector System eliminates all effects of hail storms on automobiles, there owners and automobile insurance companies, in addition to eliminating the yearly anxiety on the 126M automobiles owners¹ merely located in states experiencing at least 100 significant hail storms each year.  The patented portable Hail Protector System retails for between $199 USD (subcompact car) and $299 USD (crew cab dually pickup truck), across six sizes."
Harmony,https://www.crunchbase.com/organization/harmony-9000,Software,Harmony  is builds an open marketplace at global scale for the decentralized economy. This project aims to provide a consensus protocol over the open Internet at 10 million transactions per second with 100-millisecond latency.
Hazelcast,https://www.crunchbase.com/organization/hazelcast,"Cloud Computing, Enterprise Software, Open Source, Software","Hazelcast is a provider of an open-source in-memory computing platform used for caching, stream processing, and microservices. It aims to address the growing demand for enhanced application performance, data processing speed, and scalability. Hazelcast's in-memory computing platform is comprised of two core products, the Hazelcast IMDG and Jet. Hazelcast IMDG is an in-memory data grid that provides high availability and scalability by distributing data across multiple nodes. Hazelcast Jet is an ultra-fast, application embeddable, stream and batch processing engine capable of supporting real-time streaming data. The company also offers Hazelcast Cloud, a fully managed, low latency data layer for cloud-based workloads at any scale. Hazelcast’s customers include 50 of the largest financial institutions, seven of the top telecommunications providers and six of the biggest e-commerce retailers."
Heptio,https://www.crunchbase.com/organization/heptio,"Cloud Computing, Information Technology, Internet, Open Source, Software","Heptio is a company by founders of the Kubernetes® project, built to support and advance the open Kubernetes ecosystem. Heptio bridges the gap between enterprise IT, and the emerging world of cloud-native computing. Use tools, technology, and operations models pioneered by the internet giants, but built from the ground up for the modern enterprise. Heptio smooths the road to production use of Docker containers."
Happify,https://www.crunchbase.com/organization/happify,"Gaming, Health Care, Personal Health, Psychology, Wellness","Happify is the most established destination for effective, evidence-based solutions for better emotional health and mindfulness on the market. Created with leading experts, Happify offers 24/7 access to tracks featuring science-based activities and games that tackle topics such as resilience and mindfulness, as well as conditions ranging from depression and anxiety to chronic pain and insomnia. Happify is based on decades of scientific research on interventions that foster well-being and resilience in individuals, drawing from the fields of positive psychology, mindfulness, and cognitive behavioral therapy."
HashCash Consultants,https://www.crunchbase.com/organization/hashcash-consultants,"Blockchain, Cryptocurrency, Internet, Software","HashCash is a global software company. HashCash Blockchain products enable enterprises to move assets and settle payments across borders in real-time for Remittances, Trade Finance, Payment Processing and more. HashCash runs US-based digital asset exchange, PayBito & digital asset payment processor, BillBitcoins. HashCash offers exchange and payment processor software solutions, ICO services and customized use cases. HashCash propels advancement in technology through Blockchain1o1 programs and its investment arm, Satoshi Angels. HashCash offers solutions in AI, Big Data and IoT though its platforms, products & services. HashCash solves the toughest challenges by executing innovative digital transformation strategies for clients around the world."
HiMama,https://www.crunchbase.com/organization/himama,"Education, SaaS","HiMama provides a quick and easy way for childcare programs and parents to record and share children's activities, everything from silly and fun moments to learning and developmental milestones. The solution for childcare and early learning programs is based on extensive research and interviews with early childhood educators and enables quick and intuitive recording of observations in the early childhood setting, as well as instant sharing with parents through real-time emails and updates through mobile apps. In addition to staying informed on their children's activities while in childcare programs, parents can also log their children’s activities so they’ll never forget their favorite stories and can always relive through photos and videos in their child's online journal."
HYPR,https://www.crunchbase.com/organization/hyprcorp,"Cyber Security, Identity Management, Mobile, Security","HYPR is the leading provider of True Passwordless Security with millions of users deployed across the Global 2000. Shared secrets are the #1 cause of enterprise breaches, fraud and phishing attacks. HYPR is the first Authentication Platform designed to eliminate passwords and shared secrets - effectively removing the hackers’ primary target while eliminating fraud, phishing and credential reuse for consumers and employees across the enterprise. Trust Anyone."
HappyFresh,https://www.crunchbase.com/organization/happyfresh,"E-Commerce, E-Commerce Platforms, Mobile","HappyFresh is an online grocery platform in South-East Asia that allows people to shop products from great grocery stores around the city at the tap of a button. It operates its own delivery fleet and staff that pick the fresh groceries from partnering supermarkets. The company was founded in 2014 and has operations in Indonesia, Malaysia, and Thailand."
Heavenly Rx,https://www.crunchbase.com/organization/heavenly-rx,,
HyperGrid™,https://www.crunchbase.com/organization/hypergrid-9d54,"Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, IaaS, PaaS, Private Cloud, SaaS","HyperCloud enables businesses to embrace public clouds and drive their digital transformation via the broadest set of functionalities to discover and plan cloud migrations, optimize costs, secure resource and scale operations in the public cloud. HyperCloud has a unique app-centric, modular approach that enables businesses to scale their cloud management capabilities within a common framework that provides centralized control and management of all private and public clouds and eliminates the need for ongoing training. HyperCloud analytics is powered by its massive database of more than 400 million data points across the major public clouds enabling instantaneous recommendations for optimizing new and existing applications using multi-dimensional analysis of factors such as cost, performance, and compliance. HyperCloud also analyzes past cloud usage to understand customer needs and speed service delivery by eliminating manual processes. As a result, enterprise IT and MSPs can deliver customized services across any private or public cloud, improving business performance while minimizing cloud management complexities."
HOOQ,https://www.crunchbase.com/organization/hooq,"Apps, Digital Entertainment, TV","Singtel, Sony Pictures Television and Warner Bros. Entertainment have established HOOQ, a joint venture start-up, to offer a regional over-the-top (OTT) video service in Asia. HOOQ will deliver both Hollywood blockbusters and television series, as well as popular local movies and programmes to customers anytime, anywhere by enabling them to stream and download their favourite shows on their device or platform of choice. HOOQ will be rolled out progressively in the Singtel Group’s Asian footprint, including Indonesia, the Philippines, India and Thailand, from the first quarter of 2015."
Halo Neuroscience,https://www.crunchbase.com/organization/halo-neuroscience,"Consumer Electronics, Health Care, Medical Device, Sports","Halo Neuroscience develops and markets neurotechnology systems to help individuals unlock their true potential. Their first product, Halo Sport, utilizes Neuropriming technology to accelerate skill and strength acquisition in elite athletes.  Neuropriming is the process of using electrical stimulation during movement-based training to build stronger, more optimized connections between your brain and muscles. This process induces a temporary state of hyper-learning or ""hyperplasticity"" in the brain, which refines the brain's ability to learn and adapt to training. The company was incorporated in 2013 and is based in San Francisco, CA."
Higher Logic,https://www.crunchbase.com/organization/higher-logic,"Cloud Computing, Communities, Information Technology, Software","Higher Logic is an industry leader in cloud-based engagement platforms. Their data-driven approach gives organizations an expanded suite of engagement capabilities, including online communities and marketing automation. From the initial web visit to renewal and ongoing engagement, we help you track and manage interactions along each stage of the digital customer experience. Organizations worldwide use Higher Logic to bring people all together, by giving their community a home where they can interact, share ideas, answer questions, and stay connected. Everything we do - the tools and features in their software, their services, partnerships, best practices - drives their  ultimate goal of making organization successful."
Hinge,https://www.crunchbase.com/organization/hinge,"Android, Dating, Internet, Mobile, Social Media","Hinge is a social discovery network helping users meet new people through application. Moreover, Hinge provides an alternative to swipe culture by creating smart matches and natural conversations among people who are on the same page. Founded in 2011, the company is headquartered in New York, New York, United States."
Hostmaker,https://www.crunchbase.com/organization/hostmaker,"Property Management, Rental Property, Vacation Rental","Hostmaker is an award-winning home rental management company, which vision is to unlock the potential of every home through great design, personal service and cutting-edge tech.  They're  incredibly grateful to the 2,500+ homeowners who trust us to manage  their homes. What started as a team of 2, in love with beautiful homes,  with travel and with each other, is now a 4 year-old start-up which has  created more than 300 jobs."
Hologram,https://www.crunchbase.com/organization/konekt-2,"Cloud Data Services, Communication Hardware, Developer Tools, Internet of Things, Mobile Devices, Telecommunications","Hologram is a connectivity enablement toolkit that empowers makers, engineers, and creators of all types to connect their devices with wireless data as well as manage billings as they grow. Hologram provides a flexible platform with no minimums, instant connectivity, and robust scalability to help its users grow their businesses and projects from 1 to 1000 devices. Its goal is to simplify the process of building connected hardware that works everywhere. Hologram was founded in 2013 and is based in Chicago, Illinois."
HelloTech,https://www.crunchbase.com/organization/hellotech,"Consumer, Sales Automation, TV","HelloTech is changing the way consumers purchase and get support for new technology. Utilizing a background-checked, vetted on-demand workforce, HelloTech provides in home support and consultation for consumers looking to manage and upgrade the technology within their home."
Handshake,https://www.crunchbase.com/organization/handshake-5,"B2B, E-Commerce Platforms, Enterprise Software, Internet, SaaS, Sales Automation","Handshake is a B2B eCommerce platform that helps manufacturers and distributors grow their business by powering in-person and online trade. The Handshake B2B Commerce platform makes buying and selling simple, intuitive, and mobile where sales representatives and their customers can rapidly place orders on any device, anywhere, anytime."
Harbor,https://www.crunchbase.com/organization/harbor-platform,"Blockchain, Computer, Cryptocurrency, Security, Software","Harbor is reengineering private securities with blockchain technology to help usher in a new wave of tokenized securities backed by real-world assets, such as real estate, company equity, investment funds, and fine art. The Harbor platform, powered by its compliance protocol, is the first to ensure tokenized securities comply with existing securities laws on every trade, everywhere across the globe. "
Healthkart,https://www.crunchbase.com/organization/healthkart,"Dietary Supplements, E-Commerce, Fitness, Health Care, Wellness","HealthKart offers fitness products, services and community to help consumers achieve their fitness goals. The company started in 2011 and since then HealthKart  has grown to become the online destination for fitness enthusiasts - be it products, services or connecting with other fitness enthusiasts."
Humanity,https://www.crunchbase.com/organization/humanity,"Apps, Computer, Human Resources, Internet, Mobile, Software","Humanity is the flexible workforce management platform that both you and your employees will love to use. Humanity is cloud-based workforce management software fueled by a commitment to innovation, iteration, and a customer-centric approach. Their platform brings together usability, smart design, and custom features to help managers and employees better organize and stay connected through their evolving suite of apps. Headquartered in San Francisco, with offices around the globe, they are connected by a culture that promotes creativity, teamwork, and transparent leadership."
HelloSign,https://www.crunchbase.com/organization/hellosign,"B2B, Developer APIs, Developer Platform, Document Management, E-Signature, Enterprise Applications, Enterprise Software, Legal, Mobile, SaaS, Software","We believe that the way business gets done today is broken. That’s why we’re dedicated to simplifying work for everyone - from small startups to large enterprise companies. Millions of individuals and over 60,000 companies world-wide trust the HelloSign platform – which includes eSignature, digital workflow and eFax solutions – to automate and manage their most important business transactions. With a sharp focus on user experience and a lust for innovation, HelloSign is on a mission to Simplify Work."
HBO,https://www.crunchbase.com/organization/hbo,"Media and Entertainment, TV Production, Video Streaming","HBO is a television company that offers two 24-hour premium TV services, HBO and Cinemax, to subscribers across the United States via cable, C-band satellite, direct broadcast satellite (DBS), and microwave (MMDS). The company offers programs that include series, sports, documentaries, comedy, and movies. It allows viewers to stream episodes and programs on computers, mobile devices, tablets, streaming players, game consoles, and connected televisions. HBO also sells collectibles, t-shirts and hoodies, mugs, glasses, accessories, DVDs, gift cards, and others online. In addition, it develops and markets officially licensed merchandise for retail sale. It licenses various categories of merchandise, including apparel, publishing, housewares, interactive games, electronics, paper goods, gifts and novelties, collectibles, toys and games, sporting goods, food and beverages, and health and beauty products. Its licensed merchandise is distributed to specialty and gift stores, mid-to-upper level department stores, and online retailers including the HBO Store. The company serves subscribers in the United States, Asia, Europe, and Latin America. HBO was established in 1972 and is based in New York, United States."
HighGround,https://www.crunchbase.com/organization/highground,"Enterprise Software, Human Resources, SaaS, Software","HighGround offers the first HR cloud platform designed for the employee to help companies build highly engaged and performing cultures. By using HighGround, employees are empowered to recognize peers daily and contribute to their own career path and companies can more effectively capture the voice of the employee and turn annual performance reviews into meaningful, ongoing coaching sessions. With an inspired workforce able to reach its full potential and visibility into organizational health, HighGround customers, such as Cision, Patagonia, Echo Global Logistics and Allianz can increase employee retention, productivity, customer satisfaction, and ultimately drive bottom line results."
HUM Nutrition,https://www.crunchbase.com/organization/hum-nutrition,"Beauty, Consumer Goods, Health Care, Nutrition, Wellness",HUM is an LA based start-up with one mission: to make you look great and feel even greater. Hum's online platform connects consumers with Nutrition experts and cutting edge products. The company’s profiling methodology and line of vitamins have been developed with leading researchers in nutrition and are widely popular within the nutritionist community.
Hollar,https://www.crunchbase.com/organization/hollar-2,"Consumer Electronics, E-Commerce, Retail","Hollar is an online dollar store featuring thousands of goods starting at $2 with products ranging from toys, apparel, electronics, beauty, accessories, party supplies, to home essentials."
hiver,https://www.crunchbase.com/organization/hiver,"Collaboration, Enterprise Software, Messaging, Project Management","Hiver is a small team, solving a large problem for a huge number of businesses. Niraj and Nitesh, the Founders of Hiver, started Hiver in mid 2011 to build a collaboration tool that would let them stay in their inboxes and yet get work done efficiently. Read on to know more about the team."
HONK,https://www.crunchbase.com/organization/honk-2,"Apps, Automotive, Mobile Apps","HONK is an innovative roadside assistance platform that uses both technology and a unique business model to turn what used to be a day-ruining catastrophe into nothing more than a bump in the road.  Customers can order directly from HONK via mobile web or our app to find a nearby professional and track the location and ETA of their tow truck in real-time.   Roadside assistance professionals work with HONK to receive payment quickly and grow their businesses on their own terms.  Insurance companies, auto OEMs, and fleets use our transparent platform and fully managed contact center to reduce wait times by over 50%, improve customer satisfaction, harness their roadside assistance data and receive industry leading NPS scores.   "
Holachef,https://www.crunchbase.com/organization/holachef,"Delivery Service, Food Processing","Holachef curates Chefs ranging from Executive Chefs to Amateurs and allows them creative freedom through their signature dishes. The company manages the logistics of the food (packaging, storage & delivery). Holachef curates a range of cuisine greater than any restaurant can ever provide. From Kashmiri, Manglorean, Maharashtrian, Rajasthani, Gujarati, Continental, Mexican, American, Fusion, Desserts, Italian - we have an awesome chef cooking an awesome dish."
Housejoy,https://www.crunchbase.com/organization/housejoy,"Beauty, Fitness, Home Services, Internet","Housejoy is a web platform that allows homeowners to browse and book quality service providers like electricians, plumbers etc. We are focused on creating an incomparable customer experience by providing homeowners with a seamless way to instantly book/schedule various services from trusted professionals."
Hireology,https://www.crunchbase.com/organization/hireology,"Human Resources, Identity Management, Recruiting, SaaS, Software","Hireology is a staffing and hiring platform for the franchise and retail-automotive industries. It was founded on a simple but powerful concept which is by analyzing the behaviors of top-performing employees, organizations can create highly accurate systems for identifying the best candidate for the job. Through its Selection Manager™ platform, Hireology helps decentralized organizations across all industries transform their talent acquisition, leading to better hiring decisions, lower turnover, and increased productivity and profitability at each location.  Hireology was founded in 2010 and is headquartered in Chicago."
Hello TransTech,https://www.crunchbase.com/organization/hellobike,"Apps, Customer Service, Cycling, Information Technology, Last Mile Transportation, Ride Sharing, Transportation, Travel",Hellobike develops and provides a bike sharing mobile application. Its application promotes the development of the shared bicycle segment market through the cooperation with the traditional car rental businesses and scenic spot supervision agencies of the tourist attractions.  Han Mei founded Hellobike in 2016 as Shanghai Junzheng Network Technology. Its headquarters is in Shanghai in China. 
Hungry Marketplace,https://www.crunchbase.com/organization/hungry-marketplace,"Food and Beverage, Marketplace, Online Portals","HUNGRY is a food-tech start-up disrupting a highly fragmented, $21 billion, corporate catering industry by providing a data-driven digital marketplace that offers a unique supply of top chefs to corporate offices everywhere. The company utilizes machine-learning technology to reduce the pain points of traditional office catering.    HUNGRY’s digital marketplace is a shared economy platform that provides office workers with access to a network of the best local chefs and allows chefs to efficiently sell their most authentic dishes directly to consumers.  The variety offered by HUNGRY provides for an unparalleled experience of a one-stop catering service that provides higher quality food at a lower cost.    HUNGRY’s proprietary optimization algorithms work to simplify the ordering process by providing clients with individually curated menus that are sure to please their employees.    By combining the machine learning AI with HUNGRY’s exclusive network of top chefs, HUNGRY allows clients to place their catering needs on autopilot with the reassurance that they will always receive a great experience without the repetition that would occur with any other traditional caterer or restaurant.  HUNGRY’s top chefs include a former White House chefs, a 3-time Chopped Champion, & even a James Beard Award winner. The food quality, authenticity, & connection to local chefs is unique to HUNGRY.  We already have many happy HUNGRY customers like Twitter, AOL, Hilton, Microsoft, Sotheby’s, Deloitte, Cooley, 1776 and many other local companies who value the amazing food experience they can provide and who see the culture and productivity benefits that come from providing breakfast and/or lunch for their teams.  I invite you to give HUNGRY a try at www.TryHungry.com"
Happn,https://www.crunchbase.com/organization/happn,"Apps, Dating, Internet, Mobile",Happn is a location-based mobile dating application that enables its users to build connections based on real-time interactions. Happn helps its users to discover people they’ve crossed paths with.
HealthJoy,https://www.crunchbase.com/organization/healthjoy,"Health Care, Information Technology, Medical","HealthJoy is an all-in-one healthcare guidance platform that helps employees make better decisions. The platform brings together medical professionals, Concierges, Rx savings, an artificial intelligence-powered virtual assistant, and much more. Employees love having access to on-demand help for all their employee benefits, right from their mobile phone. Employers love that we champion the employee benefits experience and save them money."
Hearsay Systems,https://www.crunchbase.com/organization/hearsay-social,"Digital Marketing, Financial Services, Marketing, Social Media, Social Media Marketing, Software","Hearsay offers the complete client engagement solution for financial services, empowering advisors and agents to effectively use social media, websites, text messaging and email to build stronger relationships that grow business. Hearsay is a SIFMA strategic partner, LIMRA Elite Strategic partner, GAMA partner and MBA associate member, and has raised $51 million from Sequoia Capital, NEA and private investors. The company is headquartered in Silicon Valley with teams in New York, Seattle, Chicago, Atlanta, Austin, Toronto, London, Paris, Frankfurt and Hong Kong."
Hyperoptic,https://www.crunchbase.com/organization/hyperoptic,"Internet, ISP, Telecommunications","Hyperoptic's true superfast broadband technology differs from the services currently offered by most other leading UK internet service providers in that it provides unimpeded fibre speeds directly to the premises. Other so-called ‘superfast fibre' services are generally hybrids, relying on existing infrastructure and dated copper cables to make up at least part of the line, resulting in drastically reduced internet speeds and unpredictable performance. The UK currently lags behind other international markets when it comes to the availability of true hyperfast broadband, with FTTH technology available in less than 1 per cent of homes. In contrast, Japan boasts over 50 per cent penetration and the US around 10 per cent, according to FTTH Council Europe. With an aggressive expansion and development plan fuelled by this new investment, Hyperoptic is now primed to play a significant role in closing this gap."
Hungryroot,https://www.crunchbase.com/organization/reimagined,"Agriculture, Consumer Goods, E-Commerce, Food and Beverage, Health Care, Retail","Hungryroot is a direct-to-consumer brand of fresh, healthy packaged foods. We offer a variety of clean-ingredient food products ranging from plant-based pastas and versatile sauces to thoughtfully sourced proteins and wholesome desserts. We're sold online and deliver directly to your home, and the entire experience is tailored to your personal preferences so it gets better as we get to know you. Our goal is to make it as simple, convenient, and inspiring as possible to eat healthy."
Homie,https://www.crunchbase.com/organization/homie-3,"Commercial Real Estate, E-Commerce, Finance, Real Estate","Homie is a peer-to-peer real estate marketplace where buyers, builders, and sellers of homes can meet without a middleman or high commission fees. We believe that by combining revolutionary software and shared economies Homie can help make finding, buying, or selling a home easier and less expensive than ever before. When buyers and sellers use Homie.com they can potentially save tens of thousands of dollars in excessive commissions as compared to using traditional real estate agents."
Helios and Matheson Analytics,https://www.crunchbase.com/organization/helios-and-matheson-analytics,"Information Services, Information Technology","Helios & Matheson is a Big Data company that helps global enterprises make informed decisions by providing insights into social phenomena. Rooted on its heritage of exceptional client relationships they now leverage their technology strengths to learn from data and make intelligent predictions to drive valuable decisions.   Helios & Matheson delves deep into the data to find the pearls of wisdom in the data deluge that is engulfing their clients. Its integrated service of Big Data technology, advanced analytics, extensive domain expertise in financial service and healthcare, including engaging data visualization empowers their clients to unlock the value of data to make better decisions."
Home24,https://www.crunchbase.com/organization/home24,"E-Commerce, Furniture, Home Decor, Sales","Home24 SE markets, sells, and ships furniture and home furnishings. Its large furniture products comprise living and dining furniture products, including chairs, tables, and drawers, upholstery products that comprise sofas, armchairs, and ottomans, bedroom furniture products, such as beds, wardrobes, and mattresses, and other products consisting of garden, office, and bathroom products.  Home24's small furniture products include lightning products, such as interior and ceiling lights, and table lamps, accessories comprising decorations, curtains, and pillows, and other products, including mirrors, shelves, and cabinets. It sells its products primarily under the Home24, Mobly, Ars Manufacti, Ars Natura, Fredriks, Jack & Alice, Masion Belfort, Mooved, Eva Padberg, and Smood brand names.  Home24 serves through a network of seven showrooms in Germany and Austria, as well as online channels, such as Websites and apps. It also operates in Switzerland, France, the Netherlands, Belgium, Italy, and Brazil.  Christoph Cordes, Felix Jahn, Marc Appelhoff, and Philipp Kreibohm founded Home24 in 2009. Its headquarters is in Berlin in Germany."
HumanAPI,https://www.crunchbase.com/organization/humanapi,"Developer APIs, Real Time, Software","Human API is the world’s first real-time health data network, powering more than 10,000 applications in 40 countries.  Human API enables your users to securely share their health data with your application, providing you with real-time access to digital, structured medical records and health data from thousands of clinics, labs, pharmacies, devices, and apps."
handdii,https://www.crunchbase.com/organization/handdii,"Insurance, InsurTech","handdii is savvy tech that can save insurance companies significant claims costs, while producing happy customers at the same time. They can all identify with the frustrations of making a property insurance claim. This is because the traditional fulfilment process is both complicated and cumbersome. When the damage to your home or business is relatively small, this lengthy and inconvenient process makes no sense. At handdii they are on a mission to put the control back into the hands of the customer and help trades excel at the work they do. Their product is unique and focuses on a specific problem area in claim fulfilment and property repair. They don’t want to be all things to all people but they do want trades to be able to show up, fix the problem, be awesome and free customers up to focus on their lives."
Hargol FoodTech,https://www.crunchbase.com/organization/steak-tzartzar,"Agriculture, AgTech, Animal Feed, Farming, Food and Beverage, Nutrition, Organic Food, Pet, Snack Food, Sustainability","Hargol FoodTech is the world's first commercial grasshopper farm! Grasshoppers are nature's most efficient protein source. Hargol FoodTech revolutionize the protein ingredient industry by providing a healthier and more sustainable and affordable alternative, becoming the leading intensive rearing company of grasshoppers in the world. The company is at the forefront of high quality nutrients and healthy grasshoppers supply to markets around the world, improving current market wild-harvested supply by providing year-round availability, nutrients content & quality and costs reduction. For its first line of products, Hargol FoodTech relies on methods and technologies of intensive breeding and growing of three grasshopper species that are processed into protein powders. The company is offering grasshopper based protein ingredient in North America markets to food/ingredient manufacturers and whole grasshoppers. Hargol FoodTech have thus far been attracting the interest of distributors and retailers in the North America, Europe and other regions of the world with a grasshopper’s nutrient-rich powder. Entire first available batch of grasshoppers is expected by early 2018 and has already been reserved for purchase by a North American companies. With the expected 70% rise in demand for animal source protein over the next decades and with existing animal source protein taking a big toll on the environment there is a need for an alternative – Both sustainable and affordable for populations around the globe. Enhanced by their vegetarian diet grasshoppers’ nutrient content is superior compare to other insects or animal source protein: Up to 70% whole protein, 7% fatty acids (omega-3 & omega-6), B12, Zinc, Iron, & Folic acid. Grasshoppers are also the only Kosher and Halal insect in the world!"
Health Warrior,https://www.crunchbase.com/organization/health-warrior,"Health Care, Organic Food, Retail","Health Warrior is one of the fastest growing natural food companies in the U.S. We help power your conquests with “super snack” Chia Bars—the only bar with chia seeds as the #1 ingredient—and Superfood Protein Bars—packed with 10g plant protein from chia, quinoa, oats, and peas. We believe that better health will build a stronger society. To this end, it is our mission to inspire healthy diet and exercise habits and to deliver superfoods – the most nutrient-dense foods on the plant – in convenient form to power everything that you do Find Health Warrior products in Whole Foods Market, Sprouts, Target, Giant, Stop & Shop, Wegmans, Safeway, Albertsons, Earth Fare, Vitamin Cottage, Fairway, Market Basket, Giant Eagle, Hy-Vee, independent natural grocers, or online on Amazon.com or HealthWarrior.com. The company was founded in 2011 and is based in Richmond, Virginia."
Hiya,https://www.crunchbase.com/organization/hiya,"Apps, Internet, Mobile, Mobile Apps","Hiya is revolutionizing the way people make and receive phone calls. With a mission to provide a better phone experience, Hiya Caller and Business Profiles provide users with important context, giving them the right information at the right time. Through analysis of more than 3.5 billion calls and texts per month, Hiya protects tens of millions of users from unwanted robo and spam calls globally. Hiya is available as a consumer app on Google Android and iPhone and is integrated into the phone experience for T-Mobile Name ID, ZTE Axon 7 and Samsung Galaxy S7 and Galaxy S8 users worldwide. For more information, please visit www.hiya.com."
HyTrust,https://www.crunchbase.com/organization/hytrust,"Cyber Security, Infrastructure, Security, Software","HyTrust was founded by veterans in the enterprise infrastructure and security space who recognized early on not only that virtualization and the cloud were going to dramatically transform the data center, but also that security would be a critical inhibitor to cloud adoption. The mission behind HyTrust has always been to mitigate the risk of catastrophic data center failure and data breaches — especially in light of the concentration of risk that occurs within virtualized and cloud environments. Organizations can now confidently expand virtualization to mission critical applications and take full advantage of the cloud. HyTrust has assembled a world-class team of company builders and innovators and has earned venture backing from the biggest players in the next-generation datacenter: Cisco, VMware, Intel, Fortinet, and In-Q-Tel, the funding arm of the US intelligence community.  Further venture investment has come from highly respected firms such as Trident Capital, Sway Ventures, Epic Ventures, Advanced Venture Partners and Granite Ventures.  "
Homejoy,https://www.crunchbase.com/organization/homejoy,"Consumer, Hospitality, Internet, Service Industry","Homejoy believes everyone deserves a happy home. With just a few clicks, Homejoy’s online platform will match you with a screened, background-checked and certified professional cleaner who maintains high customer ratings. And at $20/hour, Homejoy makes a sparkling home an affordable reality for everyone.  Founded in 2010 by brother-sister duo Aaron and Adora Cheung, the San Francisco-based company serves 31 markets in North America and growing.  For additional information on Homejoy, please visit www.homejoy.com/about or www.homejoy.com/press."
Heyday,https://www.crunchbase.com/organization/heyday-5825,"Fitness, Health Care, Wellness","They provide fantastic facial treatments with great service that’s convenient, affordable, and fits in our busy schedule. "
Habit Food Personalized,https://www.crunchbase.com/organization/habit,"Artificial Intelligence, Food and Beverage, Machine Learning, Personalization, Snack Food","Habit Food Personalized provides personalized nutrition solutions. It offers a do-it-yourself kit that enables users to collect personal bio-data; analyzes DNA and measures levels of nutritional biomarkers in the blood; identifies habit type and tells which food and nutrients suit for users; provides insights through registered dietitians, as well as wellness guidance, goal setting and accountability, and ongoing support; delivers specific nutrition diet to user’s doorstep; and shares goals with like-minded and like-bodied wellness-seekers through its mobile application.  Neil Grimmer founded Habit Food Personalized in 2015. It has its headquarters in Oakland in California."
